@id,@lon,@lat,name,opening_hours,website,phone,addr:street
4726042631,2.2663099,48.8017451,Saint Algue,Tu-Fr 10:00-19:00; Sa 09:00-18:30,https://www.saint-algue.com/salon-4914/coiffeur/4-rue-paul-vaillant-couturier-92140-clamart,,Rue Paul Vaillant-Couturier
4744818419,2.3562842,48.8733692,Premier Classe,,,,
4748882924,2.3498280,48.8892758,Nadine Coiffure,,,,
4751279156,2.3131896,48.7887326,Mix Coiffure,,,,
4758440021,2.3480175,48.8823426,Sana Coiffure,,,,
4774206311,2.4459493,48.8486384,HB Coiffure,,,,
4781893104,2.4004806,48.8453272,Coiffure Saint-Mandé,,,,
4782966922,2.3254626,48.8849249,La Tête O Carré,,,+33 1 55 30 06 06,Rue Biot
4786162122,2.3456608,48.8821865,Sur un Cou de Tête...,Mo 12:00-18:30  Tu We Fr 10:00-18:30  Sa 09:30-18:30,,,
4786162124,2.3454643,48.8822843,Komani Coiffure,,,,
4786163821,2.3453127,48.8824020,GH Coiffure,,,,
4792099976,2.3996511,48.7940697,,,,,
4794082130,2.3974512,48.8530335,,,,,
4804201122,2.3217806,48.8373390,Franck Provost,,,,Rue de l'Ouest
4805539324,2.3468873,48.8820100,Olivane B,,,,
4805561621,2.3447812,48.8824627,Lar 21,,http://lar21.fr/,,
4810326730,2.2957334,48.8467046,Franck Provost,,,,
4813738299,2.2865184,48.8461451,,,,,
4814117988,2.2920159,48.8440060,Au Salon d'Elfes,,,,
4814117989,2.2937127,48.8436095,Stephane Coiffure,,,,
4817552189,2.3474163,48.8261077,Coiffure,Tu-Th 10:00-18:30  Fr 10:00-19:30  Sa 09:00-18:30,,+33145890333,
4818310921,2.3493066,48.8782470,,,,,
4818339921,2.3497416,48.8798905,Frank Provost,Tu We Fr Sa 09:30-19:00  Th 09:30-20:00,,,
4820458125,2.3477182,48.8352521,R'Concept,,,,
4828718167,2.3190320,48.8466736,Angeline Coiffure,,,,
4831650305,2.3554690,48.8790249,Pros P Hair,,,,
4837654721,2.1859958,48.9245126,Lydia Coiffure,,,+33 1 39 68 76 76,Rue Marceau 
4838747925,2.3764849,48.8522195,Rive Droite,,,,
4838753723,2.3768095,48.8528108,Aydan,,,,
4839547306,2.3391411,48.8516158,S'Tête,,,,
4839931423,2.3511222,48.8800367,Miss Fairouz,,,,
4842381628,2.4695990,48.8535030,Class Coiffure,,,,
4842547803,2.4705928,48.8530331,,,,,
4842547804,2.4704546,48.8531147,Junier,,,,
4843622426,2.3449499,48.8825504,New look coiffure,Mo-Sa 10:00-20:00,,,
4851287122,2.3370760,48.8859988,,,,,
4854023245,2.4568364,48.8524785,Mod'Coiffure,,,,
4854312468,2.2378859,48.7838296,Mik'any,,,,
4854329973,2.2386637,48.7813167,Coiff'elle,,,,
4854329976,2.2384974,48.7820484,Agad Coiff,,,,
4854784155,2.3737414,48.8262312,Kary Coiffure,Tu-Su 09:30-20:00,,,
4855673115,2.3373051,48.8779116,Le Petit Salon,,,,
4855693225,2.3370201,48.8763505,FB Style Coiffure,,,,
4858127305,2.3378676,48.8164293,Dominique B Coiffure,Mo-Fr 10:00-18:30,,+33 1 47 40 99 15,
4862202053,2.3372739,48.8740126,Claude Pascal,,,,
4864901984,2.4554323,48.8501064,,,,,
4864958495,2.4506606,48.8501320,Défini Tif,,,,
4867943462,2.2955207,48.7767301,Coiffure Masculine,,,,
4867961521,2.3456917,48.8829448,Yannick Coiffure,,,,
4874187724,2.3448566,48.8798500,Nathalie Coiffure,,,,
4874187823,2.3392925,48.8758055,Camille Albane,,,,
4876257721,2.2620683,48.7348750,,,,,
4878860937,2.3026667,48.7407153,,,,,
4879415729,2.3514077,48.8808426,Coiffure,,,,
4880646524,2.3554270,48.8709037,Makari,,,,
4881822459,2.3693018,48.8581860,Yes by Andrea Soldano,,,,
4887337528,2.3143266,48.8822560,Franck Provost,,,,
4887357122,2.3146982,48.8815443,Institut Keyla,,,,
4893715329,2.3180394,48.8338039,Arielle Franck,Tu-Sa 09:30-18:30,,+33145420450,Rue Raymond Losserand
4903296822,2.2844565,48.8699769,,,,,
4903781669,2.3477176,48.8691901,Florence Botrel,,,,
4903781671,2.3477442,48.8700159,Jean Claude Aubry,,,,
4903782062,2.3874408,48.8409408,Coiffure,Tu-Fr 10:00-19:00  Sa 09:30-18:30,,,
4908762385,2.3060641,48.8408454,Camille Albane,Mo-We  Fr  Sa 10:00-19:00; Th 10:00-20:30,,,
4908980361,2.3091371,48.8504893,Georges Roman,Mo 10:00-18:00; Tu-Sa 09:30-19:00,,,
4911426878,2.3230784,48.7581471,,,,,
4919843983,2.3175633,48.7866164,C.M. Coiffure,Tu-Sa 09:00-18:30,,+33 1 46 65 78 75,
4931763214,2.3138313,48.8423462,Olivier Coiffeur Coloriste,Tu-Sa 09:30-18:30,,,
4933093223,2.3600038,48.9370084,,,,,
4942420307,2.4280152,48.9374224,Wassim,,,,
4950713514,2.3421560,48.8624128,Gilles Boldron,Mo 10:00-19:00; Tu  We  Fr  Sa 09:00-19:00; Th 09:00-20:00,,+33142365454,
4952642722,2.3117049,48.8307655,,,,,
4952779397,2.3214247,48.8916848,M Coiffure,Tu-Sa 10:00-19:00,,+33986318510,Rue Guy Môquet
4957109571,2.3995507,48.8486938,Jean Louis David,Tu-Sa 10:00-19:00,,,
4957389481,2.3623115,48.8224202,Coiffure Style Hair,,,,
4958286500,2.3345923,48.8259246,Kamido,,,,Rue des Artistes
4962418073,2.2492971,48.8190650,Katia Coiffure,,,+33 1 41 08 95 94,
4962418078,2.2496560,48.8186026,Maud'L,,,+33 1 47 36 33 25,
4962498452,2.2783812,48.8265068,Jean Louis David,,,+33 1 46 48 62 69,
4962502471,2.2619735,48.8179884,Ana Isis,,,+33 1 46 42 73 85,
4962578624,2.2790209,48.8312492,Antoine Coiffure,Tu-Fr 09:00-19:00  Sa 09:00-18:00,,+33 1 40 93 57 77,
4964080847,2.2518367,48.8206509,Mod's Hair,,www.modshair.com / www.issy3moulins.com,+33 1 47 36 42 42,
4964193016,2.2198331,48.8260952,Coiffeur Barbier,,,,Rue Diderot
4964337023,2.2659005,48.8285738,Nathalie Pallay Coiffure,,,+33 1 55 95 72 54,
4964337059,2.2549888,48.8213711,Art & Coiffure - Chez Michel,,,+33 1 47 36 08 14,
4964630743,2.2786424,48.8269520,Franck Provost Hair Issy,,,+33 1 46 45 37 01,
4968226322,2.4050470,48.8718259,Sirha Coiffure,,,,
4968226325,2.4031909,48.8681015,,,,,
4968226328,2.4014488,48.8685519,,,,,
4968226333,2.4024305,48.8697750,Dumont,,https://www.dumont-paris.com/nos-salons/salon-paris-20-eme-gambetta,,
4968226335,2.4024506,48.8692704,Chantal,Mo-Sa 09:30-18:30; We off; Th 11:00-20:00,,+33140312396,
4968226337,2.4024600,48.8689193,Mag'coiffure,,,,
4974243323,2.2864690,48.8022824,Nouvel' Hair,,,,
4974874842,2.1637636,48.8971184,Annabelle,,http://salon-annabelle.esy.es/,+33 6 87 66 44 89,
4978359223,2.4022483,48.8460221,Camille Albane,,,,
4978359928,2.4043037,48.8524792,Soleil Coiffure,,,,
4978359937,2.4015381,48.8463000,Miss Penelope,,,,
4978360826,2.4036097,48.8530108,Retouche Minute,,,,
4983164209,2.3785845,48.8924151,Jean Louis David,,,,
4983754242,2.1953080,48.8170051,Alexandre,,,,Avenue Roger Salengro
4984606623,2.3991833,48.8500566,,,,,
4988195243,2.3524317,48.8846242,,,,,
4988195248,2.3521660,48.8842353,,,,,
4988213423,2.3522812,48.8844175,Salon de Coiffure,,,,
4988214823,2.3524796,48.8843584,,,,,
4993937626,2.1934486,48.8146751,Afro Style 92,,,,Avenue Roger Salengro
5001825215,2.3343660,48.8528636,,,,,
5001825453,2.3444460,48.8607270,Le Coiffeur,,,,
5001825782,2.3340777,48.8530693,Biocoiff,,,,
5001825785,2.3345487,48.8529036,,,,,
5013061622,2.3570395,48.8756089,Coiffeur Saint-Laurent,,,,Rue Saint-Laurent
5021795161,2.3335027,48.8164948,,,,+33687837835,
5022039179,2.3344189,48.8128991,Hiba Coiffure,Mo We-Su,,+33981082751,
5026913253,2.3749910,48.8924435,My Brush,,,,Rue de Crimée
5042593836,2.3952442,48.8473217,Stefan Savoy,Tu We Fr Sa 09:30-19:30  Th 10:30-20:30,,,
5042594239,2.3954067,48.8472750,Kamel Coiffure,Th-Tu 09:30-19:00,,,
5050724477,2.3479411,48.8876120,Afro Tresse Cosmetique,,,,Rue de Clignancourt
5050724478,2.3479713,48.8877271,Salon-Ilanit,,,,Rue de Clignancourt
5050724479,2.3479841,48.8877941,,,,,Rue de Clignancourt
5051759229,2.3195800,48.8858623,Salon 17,Tu  We  Fr 09:30-19:00; Th 09:30-20:00; Sa 09:00-19:00,,+33 1 46 27 37 74,Rue des Batignolles
5055747515,2.3477126,48.8875798,Tima Cosmetique,,,,Rue de Clignancourt
5055747517,2.3477394,48.8876909,Sénégal Tresses,,,,Rue de Clignancourt
5055747518,2.3477340,48.8876689,Linda Soleil,,,,Rue de Clignancourt
5066075023,2.3543972,48.8730119,,,,,
5066091621,2.3544153,48.8731003,Coifferurs Home,,,,
5066407933,2.3280895,48.7804295,Linéade Coiffure,Mo-We  Fr 09:30-18:30; Th 09:30-20:30; Sa 09:00-17:00,https://fr-fr.facebook.com/pg/lineadecoiffure,+33146636838,
5066407935,2.3281813,48.7787794,Pause Coiff'Heure,,,+33 1 46 63 67 67,
5067045638,2.4371045,48.8448929,Jean Louis David,Tu-Fr 10:00-20:00; Sa 09:00-18:30,,,
5084704478,2.3436867,48.8719926,Galaxie Coiffeur,,,+33 1 48 24 99 16,Cité Bergère
5091650628,2.3821991,48.8540557,Les Caprices,,,,
5095346273,2.2618731,48.7244705,Jean Louis David,,,,
5101761354,2.3129852,48.8871720,Adriano Coiffure,Tu-Fr 09:00-19:00; Sa 09:00-18:00,,+33-1-4763-1018,
5113545378,2.3186650,48.8836802,Coiffeur Hommes,Tu-Sa 09:00-18:45,,+33142273217,Rue de Rome
5123004443,2.3624945,48.8795971,Boby Barber,,,,
5124939392,2.4267204,48.9350964,,,,,
5129398083,2.3202232,48.8854563,Charles Coiffure,,,,Rue des Batignolles
5129398351,2.3193692,48.8859797,Franck Provost,Mo-Th 10:00-19:00; Fr 10:00-20:00; Sa 09:00-19:00,,,Rue des Batignolles
5129398545,2.3121143,48.8860976,Gataa Coiff',,,,rue Cardinet
5129459346,2.3261797,48.8856343,Franck Provost,,,,
5139556261,2.3634387,48.8794726,Yan&Van,,,,
5146760784,2.3141151,48.8839985,Jean Louis David,,,,
5147022022,2.4028946,48.8363731,Tony B,Tu-Sa 09:00-18:00,,,
5148552362,2.3992360,48.8659931,Corinne Coiffure,,,,
5152465502,2.3190074,48.8446830,Luz Coiffure,,,,
5152497034,2.3321138,48.8078780,L'Atelier de Valérie,Tu-Sa 09:30-08:00,,,
5154018896,2.3907354,48.8729982,Bruna Lola,,,,
5154229970,2.4027899,48.8714501,Christian Gilles,Tu-Sa 09:00-19:00,,+33 1 43 61 81 13,
5155068813,2.3066554,48.8388014,Davine Coiffure,Mo-Sa 10:00-19:00,,,
5155068818,2.3058938,48.8409863,Coupeido,,,,
5155068837,2.3069159,48.8427978,Laurent Richeux,,,,
5159789825,2.3948384,48.8697980,Louise & Co,,,,
5161340431,2.2123784,48.7057277,Coiff'Actuelle,,,,
5161448044,2.3179626,48.8862463,Looker,Tu  We  Fr 09:30-19:00; Th 11:00-20:00; Sa 09:00-18:00,,+33.1.42.63.58.51,
5169234444,2.3635595,48.8800015,Tchip,,,,
5169234449,2.3630851,48.8796162,Wesco Coiffure,Mo-Sa 10:00-20:00,,,
5170014953,2.3637399,48.8801573,Christine Marie Loyeux,,,,
5174172048,2.3560507,48.8772330,,,,,
5175385067,2.4021448,48.8776250,Anil's Coiffure,,,,
5175385072,2.4093023,48.8689828,Look Coiffure,,,,
5182152326,2.3757541,48.8830121,La Cleanik,Tu-Su 08:30-20:00,,,
5183064766,2.3567495,48.8782900,,,,,
5183064771,2.3564762,48.8773609,Sti,,,,
5189357923,2.3760359,48.8911456,Le Loft,,,,Rue de Crimée
5191724377,2.3313004,48.9155729,Coiffeur,,,,
5197661070,2.3226299,48.8823464,La Coiffure a Petit Prix,,,,
5200033522,2.3757206,48.8914316,,,,,Rue de Crimée
5200076522,2.3750605,48.8919700,Jean-Claude Biguine,,,,Rue Archereau
5200569825,2.3760435,48.8915016,,,,,Rue de Crimée
5201079624,2.3699274,48.8847613,,,,,Avenue de Flandre
5204300922,2.3780515,48.8907781,NJ,,,,Rue de Joinville
5204330007,2.2436125,48.7832998,,,,,
5207272177,2.3333769,48.8346493,L'Atelier de Coiffure,,,,
5217599755,2.3652874,48.8809140,Endy Beauté,Mo-Th Sa 09:00-19:00; Fr 09:00-20:30,,,
5217873842,2.3978608,48.8639633,Céline,,,,
5219328099,2.3638368,48.8819833,Espace Coiffure,,,,
5221470162,2.3883152,48.8735331,Atelier M'So,,,,
5229770275,2.3956680,48.8682578,Tchip,,,,
5230306498,2.3148946,48.7789095,J. Louis David,,,,
5231458384,2.3628432,48.8789817,Manureva Coiffure,,,,
5233695021,2.3279744,48.7711708,Coiffure des Blondeaux,Tu-Fr 09:00-12:00  14:00-19:00; Sa 09:00-17:00,,+33 1 49 73 14 04,
5239605892,2.2845174,48.8187447,Rami Coiffure,,,,
5242329380,2.3573754,48.8756197,Brown Beauty,,,,
5245308749,2.3572643,48.8785327,,,,,
5245856669,2.3876478,48.8531077,Lucien,,,,
5256465970,2.3330564,48.8353269,,,,,
5263684759,2.2964443,48.9627572,M Coiffure,Tu-Su 09:30-19:30,,,
5263954647,2.2883702,48.8908105,KG. Arine,,,,
5266942194,2.2535035,48.7064382,Franck Provost,,,,
5266949423,2.2535132,48.7058707,Mod's Hair,,,,
5267933921,2.2843444,48.8710025,,,,,
5268037941,2.3042347,48.7535014,Jean Louis David,,,,
5268212076,2.2312801,48.8890359,Capelli Studio,,,+33 1 47 75 14 15,Rue Marcelin Berthelot
5268212085,2.2270831,48.8884583,Bel Hair Coiffure,,,,
5268212089,2.2248293,48.8880276,Dramey Style,,,,
5268212096,2.2245972,48.8880049,,Tu-Sa 09:30-19:00,,,
5275610310,2.3562329,48.8646822,Super Coiffeur,,,,
5291479680,2.4151608,48.8226929,La Galerie,,,+33 1 43 68 07 42,
5292195100,2.3918333,48.8721631,Gérard,,,,
5294644344,2.2300771,48.9149596,MB Diffusion,Tu-Sa 09:00-19:00,,,
5294644350,2.2383004,48.9094849,Ned Coiffure,Mo-Su 10:00-19:30,,+33 6 58 61 29 75,
5298105739,2.3519707,48.8405323,Saint Algue,,,,
5299036623,2.4020209,48.7691462,Kem Coiffure,Mo  We-Fr 09:00-12:00  14:00-18:30; Tu  Sa 08:00-12:00,,,
5299844024,2.3284333,48.8223691,105 barbier,,,,
5300941522,2.3701276,48.8274092,Barber Shop,,,,
5300948236,2.3278208,48.7623022,Axel'ence,,,,
5301054796,2.3220742,48.7961025,M Coiffure,,,+33145465224,
5307379699,2.4017908,48.8696444,Infini-tif,,,,
5309171207,2.3922016,48.8770656,Tchip,,,,
5309858320,2.3248570,48.8226350,Concept Coiffure,,,,
5315331336,2.2111124,48.8447361,L'Atelier Joëlle,,,,
5316498451,2.1869144,48.8440798,Elle & Lui,Tu-Th 09:00-12:30 14:00-19:00;Fr-Sa 09:00-19:00;PH closed,,,
5316498454,2.1863807,48.8394088,Intermède,,,,
5316726115,2.2142219,48.8462689,Dessange,Tu-Sa 09:30-19:00;Fr 09:00-19:30;PH closed,,,
5320774638,2.3682049,48.8651956,Cisor's,Tu-Fr 10:00-20:00; Sa 10:00-19:00,,,
5323854664,2.2666398,48.8851467,Christian Gilles,Mo 09:30-19:00; Tu-Sa 09:00-19:00,,,
5323855759,2.3632493,48.8649577,Messieurs Dames,,,,
5323879109,2.3655640,48.8645640,Coiffure Hommes,,,,
5323923728,2.4241367,48.8478504,Profil Coiffure,,,,
5324319627,2.4206317,48.8468123,Planète Coupe,Tu-Fr 10:00-19:30; Mo 10:00-17:00; Sa 09:00-18:00,,,
5325750897,2.3922522,48.8507784,,,,,
5333702126,2.2328082,48.9158228,Coiffure Mixte,Tu-Su 10:00-19:00,,,
5333702127,2.2352269,48.9134264,Au Bonheur des Dames,Mo-Sa 09:00-19:00; We off; Su 10:00-19:00,,,Rue Colbert
5334880994,2.3641325,48.8317573,Coiffure,,,,
5336383954,2.4254519,48.8743606,,,,,
5338799951,2.3088060,48.8420776,Dory's,,,,
5338802905,2.3081717,48.8416889,,,,,
5349950423,2.3967912,48.8567215,Hair&Barber,Tu We Fr Sa 10:00-19:00; Th 10:30-20:00,,,
5349951822,2.3958919,48.8566486,Véronique Gizard,Tu-Sa 09:30-18:30; Fr 09:30-20:30,,,
5351775736,2.2210006,48.9104441,Studio Coiffure,Tu-Sa 09:30-19:00,,,
5351775738,2.2259676,48.9128254,Nina Coiffure,,,,
5353492570,2.3519752,48.8620263,D. S. Coiffure,Tu-Sa 09:00-18:00,,,
5357536699,2.2413786,48.9109197,,Tu-Sa 10:00-19:00; Th 11:00-21:00,,,
5364603416,2.3476792,48.8680433,La Garçonnière,,,,
5370516022,2.2949180,48.7468210,Marie B,Tu-We 09:00-12:00  14:00-19:00; Th 09:00-12:00  14:00-19:30; Fr 09:00-19:00; Sa 09:00-18:00,,+33142376325,Rue Prosper Legouté
5373122721,2.2528365,48.9476292,H-Coiffure,,,,
5375315801,2.3160758,48.7824539,JFM Coiffure,,,,
5379350907,2.2399636,48.9100744,Tonicoiffure,Mo-Fr 09:00-19:00; Sa 09:00-18:00,,,
5381388464,2.3476508,48.8688757,Colorful Black,Tu-Sa 11:00-14:00 15:00-19:00,,,
5396813209,2.3157301,48.8849376,Martine Vilaca,,,,
5401522496,2.3523502,48.8356113,Gina Gino,,,,
5405137992,2.3046264,48.8400513,Agne's Mart,,,,
5405138153,2.3064175,48.8369233,Look's Art,,,,
5410257313,2.3174123,48.8827439,Tag Barbershop,,http://www.tagbarbershop.fr/,,Rue des Dames
5411008511,2.2476643,48.9060214,VN Coiffure,Tu-Th 09:30-19:00;Fr 09:30-20:00;Sa 09:30-18:00,,,
5412440626,2.2102707,48.8240192,Jm International,Tu-Sa 09:30-18:30,,,
5412554023,2.2725634,48.8235646,Joel Courant,Tu-Sa 09:00-19:00,,,
5412602273,2.3685291,48.8543464,Rock Hair,Mo-Fr 12:00-20:00  Sa 11:00-19:00,,+33 1 42 77 01 97,Boulevard Beaumarchais
5418443272,2.3329063,48.9086711,Métamorphose Feeling,,,,
5418443276,2.3333569,48.9099351,Jessica Coiffure,,,,
5418890409,2.3363740,48.7935471,Caroline Freret,Tu Fr Sa 09:30-18:30; We 10:00-18:30; Th 12:30-20:00,http://www.accc-cachan.com/coiffure-caroline-freret-view-29-24.html,+33 1 45 47 88 13,
5422556123,2.2667931,48.8492309,Auteuil Studio,Mo-Sa 09:30-19:00,,,
5422620904,2.3050018,48.8434344,Saint Algue,,,,
5422620917,2.3041919,48.8431837,Mya Isaï,,,,
5422621439,2.3011356,48.8420610,Catherine Chauvigné,,,,
5422621481,2.2955739,48.8403041,Salon Melissa,,,,
5422621491,2.2897835,48.8385576,Youb Coiffure,,,,
5422621517,2.2837970,48.8368260,So Chic,,,,
5422621621,2.3104856,48.8448261,,,,,
5426379923,2.1698177,48.7837493,Copri Ann,,,,
5426695247,2.4501429,48.8785462,,,,,
5426871700,2.4003348,48.9710751,,,,,
5430954222,2.3038324,48.7486558,Hair Style Coiffure,Mo-Th 08:45-12:00 14:00-19:00; Fr 08:45-19:00; Sa 08:30-17:00,,+33 1 40 96 80 90,Avenue de la Division Leclerc
5437489821,2.2659321,48.8407719,Sarah H,,,,Boulevard Exelmans
5439295621,2.4410757,48.8488047,Glamour Coiffure,Tu-Sa 10:00-19:00,,,
5443493121,2.3278309,48.8694818,Jean Louis David,,,,
5450910522,2.3939710,48.9198198,,,,,
5478947218,2.2998810,48.8423234,Coiffure,,,,
5478947936,2.2944385,48.8418959,Duo Style,,,,
5478948183,2.2943448,48.8422409,,,,,
5478948242,2.2933173,48.8432321,Clodie Courcol,,,,
5501839700,2.3667140,48.8609730,L'Atelier des Coloristes,,,,
5505308523,2.2686064,48.8427478,Frédérick et Pascale,Tu-Fr 10:00-19:00; Sa 09:30-19:00,,+33 1 45 27 48 49,
5507980523,2.2689637,48.8536760,Biguine,,,,
5508093723,2.2741763,48.8576039,Robert Garrone,,,,
5508128421,2.2735148,48.8577229,Biguine,,,,
5516298637,2.2456412,48.8861557,Jean Louis David,Mo-Th 10:00-19:00; Fr 10:00-20:00; Sa 09:00-19:00,,+33 1 49 06 03 57,Rue Paul Lafargue
5518847992,2.3264066,48.8123559,Beauty-full Center,Tu-Fr 10:30-19:00; Sa 10:00-16:00,,,
5520791535,2.2406580,48.8820270,Biobela,,https://biobela.com/,+33 1 40 90 92 78,Rue Godefroy
5523402692,2.2420381,48.8798309,Hair Lounge,Tu We 10:00-19:30; Th Fr 10:00-21:00; Sa 10:00-20:00,https://hairloungeputeaux.wordpress.com,+33 7 71 89 62 95,Rue Voltaire
5527792660,2.3466069,48.8825429,Adèle Coiffure,,,,
5532021191,2.2489662,48.8390479,Haute Coifure de la Reine,Mo-Sa 09:30-19:30,,+33 7 53 96 74 31,
5559787124,2.3080254,48.8140985,The BarberShop,Tu-Su 09:00-20:00; Mo 12:00-20:00,,,
5564043801,2.3466617,48.8827707,Lily Coiffure,Tu-Sa 10:00-19:00,,,
5564099893,2.4079136,48.8201305,M&A Coiffure,,,,
5565173439,2.3202150,48.8142524,Barber 1830,,,,
5567684721,2.3728996,48.8265751,CTSK Coiffure,,,,
5568683515,2.3214535,48.8896962,Christiane Coiffure,,,+33 1 46 27 49 91,Avenue de Clichy
5569988535,2.4167213,48.9548729,Salon Sofia,,,,
5581827721,2.3306533,48.8530022,,,,,
5596257045,2.3463368,48.8829361,Coiffure FM,,,,
5599022970,2.3381833,48.8691626,Coiffure Marie Théodose,Mo-Fr 09:00-19:30;Sa 08:00-17:00,,+33142975949,
5601983838,2.3463740,48.8811702,Coifr,,,,
5602709079,2.2478459,48.7173032,Papa et Fiston,Mo 14:30-19:30  Tu-Fr 09:30-14:00 15:00-19:30  Sa 09:00-18:30,,+33 1 60 14 02 27,Rue de Paris
5602709084,2.2479211,48.7177475,Barber Shop,,,,Rue de Paris
5604193221,2.4290723,48.8566657,Nat' Coiffure,,,,
5607473025,2.4335334,48.8452041,,,,,
5615247157,2.2850275,48.8473071,Coiffeur Visagiste Eliano,Mo-Sa 09:00-19:00,,,Rue Linois
5615250959,2.2847094,48.8480471,Victoria Coiffure & Esthétique,,,,
5615809854,2.3480601,48.8266296,Coiffure Masculin,,,,
5615809861,2.3489543,48.8274475,Luda Kossa,,,,
5619582831,2.3702474,48.8289085,Delphine Coiffure,,,,
5640076670,2.3493637,48.8824828,Créa'tif,,,,
5654058575,2.4317758,48.8450921,L'Atelier Bio,Mo-Fr 09:30-19:00; Sa 09:00-18:30,,,
5654058577,2.4319140,48.8450749,Elle Et Lui Coiffure,Mo-Sa 09:00-19:30,,,
5656875739,2.3881226,48.7851794,,,,,
5657161555,2.4280824,48.8034937,Studio Beleza,,,,
5657161564,2.4303232,48.8018982,Alain Domin,,,,
5679779625,2.4070030,48.8644691,,,,,
5694876620,2.3252004,48.8415077,Michel Dervyn Paris - Montparnasse,Mo-Sa 08:30-19:30,http://www.micheldervyn.fr,+33 1 43 20 46 74,Rue du Montparnasse
5702204321,2.2648270,48.8404359,Coiffeur Barbier,Mo-Sa 09:30-20:00; Su 09:30-14:30,,,
5702204322,2.2641662,48.8400846,Jean Louis David,,,,
5702204921,2.2643738,48.8401950,Institut d'Expertise Capillaire,,,,
5703273769,2.3215418,48.7928336,Style B,Tu-Fr 09:30-19:00; Sa 09:00-19:00,,,
5704925722,2.3428541,48.8701281,Oxygène Coiffure,,,,
5708207321,2.2604484,48.8390790,Camille Coiffure,,,,
5716101250,2.4409936,48.8643416,Escale Beauté,,,,
5716101251,2.4433553,48.8637703,Socabi Coiffure,,,,
5719592800,2.3017603,48.9880533,Nina Perle,,,,
5725472031,2.2604736,48.7241639,Barber Concept,,,,
5736448603,2.3568773,48.8852323,Coiffeur,,,,
5739943245,2.3785321,48.8990489,Un Look pour Tous,,,,
5743940227,2.3833574,48.8467954,Jay's Barber Shop,,,,Boulevard Diderot
5745855520,2.3828043,48.8446785,Mei Mei,Mo-Sa 09:30-20:00,,,Rue de Rambouillet
5752440236,2.3353934,48.9126569,Subli'me,Tu-Fr 09:30-19:00; Sa 09:00-18:00,,,
5764144711,2.3689400,48.8550384,Planète Coiffure Beauté,Tu  We  Sa 09:30-19:00; Th 09:30-21:00; Fr 09:30-20:00,https://www.planetecoiffurebeaute.fr/,+33143380938,Boulevard Beaumarchais
5767487553,2.3813580,48.8732409,Lucky Coiffeur,,,,
5772924956,2.4254808,48.7897574,,,,,
5774847321,2.3249132,48.8810377,Dikran,Tu 10:00-18:00; We-Fr 10:00-18:30; Sa 09:00-17:00,,,
5774945358,2.3347452,48.8688154,Coiffure,,,,
5774945363,2.3353218,48.8688163,Hay Cut,,,,
5779375862,2.2837002,48.7621509,Coiffure Homme,,,,
5779375869,2.2879062,48.7613060,Franck Provost,,,,
5780919253,2.2279548,48.8690402,Metamorphose,,,,
5794542300,2.4791613,48.7140969,M&M Coiffure,Mo-Su 09:00-19:30,,,Rue Pierre de Coubertin
5799419059,2.4153796,48.8199314,Jean-Claude Biguine,,,,
5803491773,2.4334690,48.8574852,Céline Hair's,,,,
5804485453,2.4341777,48.8576128,Coiffure,,,,
5805275054,2.4206977,48.8600425,,,,,
5806708054,2.2392318,48.8281666,Saint Algue,Mo-Fr 10:00-19:30; Sa 09:30-19:00,,,
5806794453,2.2421347,48.8275701,,,,,
5809412081,2.3762641,48.8562913,Tchip,,,,
5810990830,2.2113231,48.9317520,,,,,
5810990835,2.2138618,48.9290943,Révolution,,,,
5810990845,2.2151016,48.9277594,Coiffure Flor,,,,
5812544154,2.3273164,48.8811828,Inimitable Coiffure,,,+33 1 45 26 28 74,Rue de Parme
5816656942,2.2142118,48.9293185,Salon Ouber,,,,
5816656947,2.2139865,48.9296004,Sensi Hair,,,,
5816657158,2.2127701,48.9302181,Style Coiffure Homme,,,,
5816657177,2.2118247,48.9311115,Beauty's Chic,,,,
5820306753,2.2589660,48.8376082,L'atelier 16,,,,
5820333653,2.2619434,48.8390530,Franck Provost,,,,Rue Le Marois
5820333654,2.2625159,48.8393233,Le 195,Mo-Sa 10:00-19:00,,,
5828827611,2.3096113,48.8564945,Coiffeure Masculine,,,,
5828922304,2.3108384,48.8515537,,,,,
5838656285,2.2716321,48.7526192,Franck Provost,,,,
5841660352,2.2835657,48.8392221,Styles et Coupes,Tu-Fr 10:00-19:00; Sa 09:30-18:30,,,
5843759386,2.2946656,48.8495668,Mikalou Coiffure,Tu-Sa 09:30-19:30,,,
5856400139,2.3810781,48.8465271,L'M Coiffure,,http://www.lm-coiffure.com,+33 1 46 28 35 46,
5860513745,2.2596987,48.8430884,Mod's Hair,,,,
5860686112,2.3808234,48.8465076,Barber Ink,Mo-Fr 12:00-22:00; Sa 11:00-19:00,,+33 6 42 19 67 70,
5871291655,2.2534834,48.9498772,El Clasico,,,,
5871291656,2.2535853,48.9510265,Superior Hair Amelia,,,,
5871492693,2.2506241,48.9457438,Freestyle Coiffure,,,+33 9 83 51 31 91,
5871572689,2.3550374,48.8604313,Original Barbershop,,,,
5871808387,2.2528358,48.9244895,Magda,,,+33 1 42 42 06 66,
5871808388,2.2523483,48.9482867,Ethnika Beauty Hair,Mo-Fr 10:00-19:00; Sa 09:30-20:00,http://ethnika-beauty-hair.fr/,+33 1 34 23 70 84,
